id,count_point_id,year,region_id,local_authority_id,road_name,road_category,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
475462,803062,2024,6,118,U,MCU,Minor,,,518963,182679,51.53049820,-0.28636866,,,Counted,Manual count,299,83,574,141,95,1,0,1,0,0,0,2,894
475474,803065,2024,6,118,C,MCU,Minor,,,523438,183514,51.53704339,-0.22159477,,,Counted,Manual count,488,895,5569,680,1271,26,10,5,1,0,0,42,8456
475516,803075,2024,6,176,U,MCU,Minor,,,545741,169529,51.40606722,0.09400281,,,Counted,Manual count,2,131,6924,94,1107,44,9,5,0,0,0,59,8315
475524,803076,2024,6,176,U,MCU,Minor,,,545889,164375,51.35971846,0.09401534,,,Counted,Manual count,22,28,2550,9,355,12,0,0,0,0,0,12,2954
475532,803077,2024,6,176,U,MCU,Minor,,,536751,170033,51.41283260,-0.03497028,,,Counted,Manual count,136,347,9804,106,1276,43,2,1,1,1,0,48,11582
475552,803084,2024,6,176,U,MCU,Minor,,,546581,167628,51.38876971,0.10528721,,,Counted,Manual count,22,11,610,0,109,4,0,0,0,0,0,4,735
475562,803086,2024,6,176,U,MCU,Minor,,,540105,170124,51.41283259,0.01326232,,,Counted,Manual count,39,49,494,0,64,4,5,0,0,0,0,9,616
475755,803132,2024,6,145,U,MCU,Minor,,,529013,184399,51.54375152,-0.14093156,,,Counted,Manual count,399,209,926,11,349,17,4,5,0,0,0,26,1521
476183,803230,2024,6,134,U,MCU,Minor,,,530251,161098,51.33406362,-0.13165371,,,Counted,Manual count,14,82,4933,72,578,11,1,1,0,0,0,13,5678
476191,803231,2024,6,134,U,MCU,Minor,,,539008,162237,51.34222940,-0.00558234,,,Counted,Manual count,12,142,7397,349,1900,103,19,17,5,5,12,162,9950
476199,803232,2024,6,134,U,MCU,Minor,,,535781,162584,51.34612562,-0.05175404,,,Counted,Manual count,0,24,1227,0,149,4,1,0,0,0,0,5,1405
476213,803236,2024,6,134,U,MCU,Minor,,,530794,160522,51.32876264,-0.12407477,,,Estimated,Estimated using AADF from previous year on this link,28,70,3583,0,382,12,3,3,0,0,0,18,4053
476225,803239,2024,6,134,U,MCU,Minor,,,531442,160253,51.32619606,-0.11487842,,,Counted,Manual count,27,119,4004,0,370,14,5,1,1,0,0,22,4514
476679,803341,2024,6,147,U,MCU,Minor,,,519118,180670,51.51240954,-0.28481400,,,Counted,Manual count,251,232,4664,9,969,39,3,10,0,0,0,52,5926
476689,803343,2024,6,147,U,MCU,Minor,,,512887,183732,51.54120815,-0.37358719,,,Counted,Manual count,43,212,5424,21,1078,86,13,27,2,4,14,145,6881
476701,803346,2024,6,147,U,MCU,Minor,,,521597,180787,51.51293371,-0.24906709,,,Estimated,Estimated using AADF from previous year on this link,193,833,6444,226,1635,287,17,21,7,3,12,347,9484
476709,803347,2024,6,147,U,MCU,Minor,,,516833,183383,51.53726950,-0.31682756,,,Estimated,Estimated using AADF from previous year on this link,189,400,6993,63,1360,222,18,23,1,10,10,283,9099
476837,803374,2024,6,121,U,MCU,Minor,,,535904,195584,51.64264420,-0.03729222,,,Counted,Manual count,136,232,6196,253,1136,100,21,2,0,6,13,142,7959
476845,803375,2024,6,121,U,MCU,Minor,,,530121,193670,51.62681170,-0.12152969,,,Counted,Manual count,18,7,428,0,57,0,0,0,0,0,0,0,492
476857,803378,2024,6,121,U,MCU,Minor,,,534268,192491,51.61524287,-0.06210713,,,Counted,Manual count,47,99,1624,4,188,3,1,0,0,0,0,4,1919
476865,803379,2024,6,121,U,MCU,Minor,,,530944,196328,51.65050665,-0.10865250,,,Counted,Manual count,35,151,6768,187,626,31,3,3,0,0,0,37,7768
476957,803406,2024,7,123,U,MCU,Minor,,,543929,197454,51.65745290,0.07937402,,,Counted,Manual count,29,29,3011,90,263,17,12,0,0,0,0,29,3422
477083,803442,2024,6,105,U,MCU,Minor,,,542643,176503,51.46952154,0.05230085,,,Counted,Manual count,41,77,2294,0,235,3,0,0,0,0,0,3,2608
477091,803443,2024,6,105,U,MCU,Minor,,,545273,177481,51.47764084,0.09054110,,,Estimated,Estimated using AADF from previous year on this link,19,6,476,0,66,5,0,0,0,0,0,5,552
477103,803447,2024,6,122,C,MCU,Minor,,,534470,186172,51.55841067,-0.06160843,,,Estimated,Estimated using AADF from previous year on this link,380,423,6043,166,1621,180,17,0,0,0,1,198,8451
477111,803448,2024,6,122,U,MCU,Minor,,,532533,187597,51.57167499,-0.08899698,,,Counted,Manual count,141,130,649,0,213,10,4,40,1,1,5,61,1053
477157,803459,2024,6,146,U,MCU,Minor,,,522750,180888,51.51359247,-0.23242443,,,Counted,Manual count,62,53,396,3,98,4,2,0,0,0,0,6,556
477411,803509,2024,6,165,C,MCU,Minor,,,529667,188489,51.58035736,-0.12999861,,,Counted,Manual count,126,230,3937,180,655,32,17,0,3,0,1,52,5054
477423,803512,2024,6,185,U,MCU,Minor,,,518803,190022,51.59652671,-0.28619399,,,Counted,Manual count,16,188,4213,293,603,36,5,0,0,0,1,42,5338
477431,803513,2024,6,185,U,MCU,Minor,,,516695,193084,51.62448738,-0.31559501,,,Counted,Manual count,41,82,4817,0,340,0,0,2,0,0,0,2,5241
477439,803514,2024,6,185,U,MCU,Minor,,,513983,187458,51.57447677,-0.35658323,,,Counted,Manual count,59,672,9364,16,1007,30,7,2,1,0,0,41,11100
477473,803522,2024,6,201,U,MCU,Minor,,,556052,186185,51.55297520,0.24948349,,,Estimated,Estimated using AADF from previous year on this link,29,9,1281,0,150,18,3,2,0,0,0,23,1462
477489,803527,2024,6,201,C,MCU,Minor,,,553967,187688,51.56705156,0.22009105,,,Counted,Manual count,61,368,11629,578,1402,80,23,10,2,0,2,118,14095
477499,803529,2024,6,201,U,MCU,Minor,,,549214,191377,51.60147445,0.15313408,,,Counted,Manual count,34,91,4085,179,627,22,4,4,1,1,0,33,5015
477507,803530,2024,6,201,C,MCU,Minor,,,553302,190234,51.59010788,0.21161382,,,Counted,Manual count,72,190,9364,186,1624,64,3,6,3,0,0,76,11440
477523,803535,2024,7,78,U,MCU,Minor,,,510311,200755,51.69472094,-0.40536133,,,Counted,Manual count,19,92,3351,65,555,22,4,6,0,0,0,32,4095
477531,803536,2024,7,78,U,MCU,Minor,,,524037,201067,51.69466108,-0.20675663,,,Counted,Manual count,19,15,1822,16,221,5,4,2,0,0,0,10,2085
477565,803544,2024,7,78,U,MCU,Minor,,,512754,196050,51.65194878,-0.37154716,,,Counted,Manual count,76,137,8763,47,928,14,6,4,0,1,1,27,9902
477667,803563,2024,6,66,U,MCU,Minor,,,507137,183669,51.54176197,-0.45648662,,,Counted,Manual count,53,35,1853,0,126,7,0,0,0,0,0,7,2021
477679,803566,2024,6,66,U,MCU,Minor,,,506899,182344,51.52989756,-0.46031970,,,Counted,Manual count,47,73,3376,13,267,14,2,0,0,0,0,16,3745
477687,803567,2024,6,66,U,MCU,Minor,,,509799,189529,51.59392127,-0.41628734,,,Counted,Manual count,24,41,1617,0,186,7,3,1,0,0,0,11,1855
477705,803573,2024,6,111,U,MCU,Minor,,,513633,175807,51.46982922,-0.36538576,,,Counted,Manual count,172,510,5934,13,500,28,12,0,0,2,0,42,6999
477719,803577,2024,6,111,U,MCU,Minor,,,514323,175096,51.46329994,-0.35568575,,,Counted,Manual count,316,157,2958,167,335,9,5,1,0,0,0,15,3633
477727,803578,2024,6,111,U,MCU,Minor,,,511157,172885,51.44405776,-0.40193527,,,Counted,Manual count,244,279,8866,39,1117,109,6,64,1,7,17,204,10506
477755,803583,2024,6,96,U,MCU,Minor,,,531759,186413,51.56121644,-0.10060176,,,Counted,Manual count,382,16,66,7,17,5,0,0,0,0,0,5,111
477848,803609,2024,9,80,U,MCU,Minor,,,550754,171908,51.42613371,0.16703311,,,Estimated,Estimated using AADF from previous year on this link,10,25,3028,52,360,5,5,3,0,0,0,13,3477
477922,803630,2024,6,178,U,MCU,Minor,,,520334,167009,51.38937269,-0.27194073,,,Estimated,Estimated using AADF from previous year on this link,160,119,3622,0,417,40,2,1,1,0,0,44,4202
477932,803632,2024,6,178,U,MCU,Minor,,,520141,165944,51.37984155,-0.27507282,,,Counted,Manual count,22,20,837,0,92,6,0,0,0,0,0,6,955
478060,803660,2024,6,107,U,MCU,Minor,,,532187,172293,51.43422456,-0.09971633,,,Counted,Manual count,280,109,1967,144,351,18,9,2,1,0,0,30,2602
478074,803664,2024,6,107,C,MCU,Minor,,,531771,176319,51.47050236,-0.10419933,,,Counted,Manual count,498,167,1612,10,497,14,4,6,0,0,0,24,2310
478594,803780,2024,6,104,C,MCU,Minor,,,539191,171517,51.42557532,0.00067490,,,Estimated,Estimated using AADF from previous year on this link,135,374,8057,519,1302,100,9,24,5,2,5,144,10396
478602,803781,2024,6,104,U,MCU,Minor,,,539072,170523,51.41667213,-0.00142526,,,Counted,Manual count,97,177,2250,0,354,11,2,0,0,0,0,13,2794
478612,803783,2024,6,104,U,MCU,Minor,,,538408,176635,51.47175829,-0.00858028,,,Counted,Manual count,81,15,164,0,69,1,0,0,0,0,0,1,249
478909,803855,2024,6,204,U,MCU,Minor,,,526552,167668,51.39394392,-0.18238693,,,Counted,Manual count,167,152,3206,3,563,2,1,0,0,0,0,3,3926
478917,803856,2024,6,204,U,MCU,Minor,,,524778,171010,51.42437206,-0.20669766,,,Counted,Manual count,196,165,3381,0,587,11,4,0,1,0,0,16,4149
479048,803888,2024,6,167,U,MCU,Minor,,,540287,180905,51.50966631,0.02015242,,,Estimated,Estimated using AADF from previous year on this link,70,151,1954,454,331,52,7,6,3,1,0,69,2960
479058,803890,2024,6,167,U,MCU,Minor,,,538832,184831,51.54530516,0.00074626,,,Counted,Manual count,308,67,823,12,158,2,1,1,0,0,0,4,1063
479875,804067,2024,6,124,U,MCU,Minor,,,544271,190213,51.59230136,0.08133488,,,Counted,Manual count,16,22,744,0,40,1,0,0,0,0,0,1,806
479889,804071,2024,6,124,U,MCU,Minor,,,545268,186317,51.55703816,0.09410759,,,Counted,Manual count,105,226,7310,221,817,37,13,3,1,0,0,55,8629
479921,804081,2024,6,175,U,MCU,Minor,,,516110,171867,51.43391520,-0.33103193,,,Counted,Manual count,200,33,1602,13,147,7,1,0,0,0,0,8,1803
481097,804346,2024,9,135,U,MCU,Minor,,,513087,167634,51.39647944,-0.37585061,,,Counted,Manual count,140,65,2859,7,454,13,3,3,0,0,0,19,3403
481111,804350,2024,9,135,U,MCU,Minor,,,511535,169405,51.41270509,-0.39759321,,,Counted,Manual count,51,2,164,1,28,2,0,0,0,0,0,2,196
481119,804351,2024,9,135,U,MCU,Minor,,,520734,160080,51.32701279,-0.26854290,,,Counted,Manual count,76,76,8168,12,748,19,5,4,0,0,1,28,9032
481161,804360,2024,9,135,U,MCU,Minor,,,542098,157872,51.30224053,0.03701258,,,Counted,Manual count,11,23,2542,22,432,17,1,3,2,0,0,22,3040
481193,804374,2024,6,177,U,MCU,Minor,,,526465,162396,51.34658261,-0.18551067,,,Counted,Manual count,23,94,5962,155,896,48,6,6,0,0,0,60,7168
481205,804377,2024,6,177,U,MCU,Minor,,,527002,166537,51.38367906,-0.17632645,,,Counted,Manual count,8,5,124,0,34,0,0,0,0,0,0,0,163
481213,804378,2024,6,177,U,MCU,Minor,,,525130,163331,51.35528122,-0.20434072,,,Counted,Manual count,51,155,4677,115,486,10,0,0,0,0,0,10,5443
481402,804417,2024,6,93,U,MCU,Minor,,,538095,182724,51.52655224,-0.01070085,,,Counted,Manual count,115,140,2659,151,466,21,2,1,4,0,2,30,3447
481412,804419,2024,6,93,U,MCU,Minor,,,536664,181634,51.51710485,-0.03173876,,,Counted,Manual count,204,231,4339,25,616,17,4,1,0,0,0,22,5234
481596,804462,2024,6,125,U,MCU,Minor,,,537248,192345,51.61321236,-0.01914933,,,Counted,Manual count,35,32,811,0,89,1,0,0,0,0,0,1,933
481606,804464,2024,6,125,U,MCU,Minor,,,539110,187965,51.57339848,0.00599137,,,Counted,Manual count,48,9,261,3,48,1,4,0,0,0,0,5,327
481614,804465,2024,6,125,U,MCU,Minor,,,538865,191357,51.60393813,0.00379785,,,Counted,Manual count,44,196,3019,1,403,8,3,1,0,0,0,12,3631
481622,804466,2024,6,125,U,MCU,Minor,,,536171,189804,51.59064057,-0.03568026,,,Estimated,Estimated using AADF from previous year on this link,35,29,327,0,51,9,0,0,0,0,0,9,416
481634,804469,2024,6,108,U,MCU,Minor,,,527448,177194,51.47935524,-0.16609055,,,Counted,Manual count,2031,642,4882,7,1048,25,5,7,0,1,0,38,6617
481644,804471,2024,6,108,U,MCU,Minor,,,523278,175685,51.46671634,-0.22663484,,,Counted,Manual count,289,164,1998,0,411,19,2,0,0,0,0,21,2593
481652,804472,2024,6,108,U,MCU,Minor,,,523367,174891,51.45956094,-0.22563091,,,Counted,Manual count,483,86,1750,5,289,6,1,0,0,0,0,7,2137
481881,804528,2024,6,109,C,MCU,Minor,,,525909,181935,51.52230756,-0.18654981,,,Estimated,Estimated using AADF from previous year on this link,385,61,1217,0,210,23,9,0,0,0,0,32,1520
481891,804530,2024,6,109,U,MCU,Minor,,,528969,180418,51.50798468,-0.14302254,,,Counted,Manual count,643,512,4394,211,1017,99,29,9,0,0,3,140,6274
484380,805258,2024,6,111,C,MCU,Minor,,,520327,176644,51.47596960,-0.26877140,,,Counted,Manual count,420,141,2329,1,310,13,2,3,2,0,0,19,2800
484789,805381,2024,6,178,U,MCU,Minor,,,518506,163534,51.35852404,-0.29935715,,,Counted,Manual count,86,182,3423,252,438,11,1,0,0,0,0,12,4307
485193,805528,2024,6,176,B258,MB,Minor,,,548039,167521,51.38742995,0.12618170,,,Counted,Manual count,66,95,2247,33,486,32,6,9,1,0,2,51,2912
485315,805554,2024,9,80,U,MCU,Minor,,,554365,159934,51.31757567,0.21373612,,,Estimated,Estimated using AADF from previous year on this link,12,0,147,0,46,0,0,0,0,0,0,0,193
485365,805564,2024,7,78,U,MCU,Minor,,,518687,197520,51.66393964,-0.28532840,,,Counted,Manual count,31,74,5709,97,639,14,6,8,2,0,0,29,6548
487607,806135,2024,6,201,C,MCU,Minor,,,554940,185710,51.54901365,0.23324820,,,Counted,Manual count,44,113,11681,19,1358,31,1,7,0,0,0,39,13210
488091,806274,2024,7,123,U,MCU,Minor,,,553605,197112,51.65182252,0.21899856,,,Counted,Manual count,24,2,102,0,30,4,2,2,0,0,0,8,142
488127,806280,2024,6,201,C,MCU,Minor,,,555726,190386,51.59080923,0.24664415,,,Counted,Manual count,17,125,9151,85,1177,27,7,0,1,0,0,35,10573
488155,806289,2024,9,135,U,MCU,Minor,,,513778,164888,51.37165970,-0.36679955,,,Estimated,Estimated using AADF from previous year on this link,176,118,5252,52,683,28,21,2,1,2,1,55,6160
488302,806334,2024,7,128,U,MCU,Minor,,,556209,179666,51.49436077,0.24885858,,,Counted,Manual count,1,3,157,0,32,0,0,0,0,0,0,0,192
488516,806390,2024,7,78,U,MCU,Minor,,,511216,192631,51.62152492,-0.39485587,,,Counted,Manual count,12,24,666,11,121,0,3,0,1,0,0,4,827
488633,806436,2024,9,135,U,MCU,Minor,,,506285,171215,51.42998091,-0.47251259,,,Counted,Manual count,1,1,176,0,18,2,0,0,0,0,0,2,197
489752,806782,2024,7,123,B194,MB,Minor,,,537895,200706,51.68818660,-0.00651733,,,Counted,Manual count,13,358,10250,11,1921,195,54,53,15,21,142,480,13020
489785,806791,2024,7,123,U,MCU,Minor,,,540690,198448,51.66720404,0.03298060,,,Estimated,Estimated using AADF from previous year on this link,20,4,268,0,81,0,0,0,0,0,0,0,353
490210,806927,2024,9,135,B375,MB,Minor,,,503944,166536,51.38835680,-0.50754578,,,Counted,Manual count,116,2,250,65,46,1,1,0,0,1,0,3,365
490698,807095,2024,9,135,B2122,MB,Minor,,,515255,155082,51.28322536,-0.34875835,,,Counted,Manual count,62,78,5660,63,806,57,19,13,0,0,1,90,6696
490866,807158,2024,9,135,U,MCU,Minor,,,508763,164004,51.36469593,-0.43908917,,,Counted,Manual count,5,0,152,0,21,1,0,0,0,0,0,1,174
490897,807166,2024,7,78,U,MCU,Minor,,,511201,198213,51.67169874,-0.39329852,,,Counted,Manual count,181,225,6545,6,1616,44,15,7,1,15,10,91,8483
491294,807290,2024,7,78,U,MCU,Minor,,,509485,192665,51.62216965,-0.41983975,,,Counted,Manual count,1,0,179,0,14,0,0,0,0,0,0,0,194
491570,807377,2024,7,78,U,MCU,Minor,,,504228,195104,51.64508832,-0.49502421,,,Counted,Manual count,6,33,1785,9,258,7,6,0,0,1,0,13,2098
492044,807538,2024,7,78,U,MCU,Minor,,,515212,199041,51.67833247,-0.33504872,,,Counted,Manual count,14,37,3862,39,593,21,2,2,0,0,0,26,4556
492885,807818,2024,7,78,U,MCU,Minor,,,520922,196666,51.65578792,-0.25332414,,,Counted,Manual count,20,78,4753,0,995,6,2,0,0,0,0,8,5833
493087,807883,2024,7,123,U,MCU,Minor,,,559337,192339,51.60734699,0.29961468,,,Counted,Manual count,9,11,317,0,54,1,0,0,0,0,0,1,383
493484,808011,2024,7,128,U,MCU,Minor,,,559865,178684,51.48451700,0.30103497,,,Counted,Manual count,36,28,2449,57,153,2,0,3,0,0,0,5,2691
493682,808065,2024,7,123,U,MCU,Minor,,,555003,202312,51.69815839,0.24149603,,,Counted,Manual count,2,0,533,0,81,3,0,0,0,0,0,3,617
493707,808073,2024,9,80,U,MCU,Minor,,,547034,155553,51.28014951,0.10681357,,,Counted,Manual count,4,2,206,0,43,0,0,0,0,1,0,1,251
493905,808165,2024,7,78,U,MCU,Minor,,,512800,197318,51.66333615,-0.37047376,,,Counted,Manual count,92,43,3907,2,399,6,1,0,0,0,0,7,4357
494343,808286,2024,7,123,U,MCU,Minor,,,558926,198961,51.66695625,0.29668815,,,Counted,Manual count,1,9,1699,0,286,10,2,0,0,1,0,13,2006
494673,808390,2024,9,135,U,MCU,Minor,,,513190,155051,51.28336029,-0.37836479,,,Counted,Manual count,41,40,2434,39,369,12,2,0,0,0,0,14,2896
494819,808436,2024,7,78,U,MCU,Minor,,,505104,196976,51.66175173,-0.48180667,,,Counted,Manual count,13,9,540,0,103,4,0,0,0,0,0,4,655
495057,808502,2024,9,135,U,MCU,Minor,,,523697,159399,51.32025598,-0.22627392,,,Counted,Manual count,1,5,709,0,74,4,0,0,0,0,0,4,792
495492,808638,2024,7,123,U,MCU,Minor,,,559030,193984,51.62221267,0.29593070,,,Counted,Manual count,16,8,1138,0,118,2,0,0,0,0,0,2,1266
495727,808708,2024,7,78,U,MCU,Minor,,,516287,198967,51.67744599,-0.31953215,,,Counted,Manual count,6,18,902,0,109,3,5,0,0,0,0,8,1037
495759,808717,2024,9,135,U,MCU,Minor,,,513510,156838,51.29935880,-0.37321074,,,Counted,Manual count,29,123,6480,6,1040,32,9,15,1,0,0,57,7706
496170,808840,2024,9,135,U,MCU,Minor,,,524065,162502,51.34806409,-0.21991629,,,Counted,Manual count,8,5,474,0,36,0,0,0,0,0,0,0,516
496749,809021,2024,7,78,U,MCU,Minor,,,509282,198921,51.67843850,-0.42081747,,,Counted,Manual count,3,0,120,1,26,0,0,0,0,0,0,0,147
496858,809053,2024,9,80,C,MCU,Minor,,,554212,165580,51.36834660,0.21398607,,,Counted,Manual count,3,5,951,0,175,4,0,0,4,0,0,7,1138
496943,809085,2024,9,80,U,MCU,Minor,,,556171,168381,51.39297866,0.24333630,,,Counted,Manual count,2,1,272,2,57,0,0,0,0,0,0,0,332
498083,809476,2024,7,123,C,MCU,Minor,,,547784,194459,51.62954325,0.13380032,,,Counted,Manual count,1,5,359,0,73,1,3,0,0,0,0,4,441
498108,809483,2024,9,80,U,MCU,Minor,,,552236,173984,51.44439111,0.18922558,,,Counted,Manual count,7,3,579,0,62,2,0,0,0,0,0,2,645
499899,810063,2024,9,135,U,MCU,Minor,,,503843,170480,51.42382675,-0.50784265,,,Counted,Manual count,42,22,959,2,153,0,0,0,0,0,0,0,1136
499907,810065,2024,9,135,U,MCU,Minor,,,507870,164486,51.36919850,-0.45176554,,,Counted,Manual count,98,10,1302,0,117,5,2,0,0,0,0,6,1436
500966,810393,2024,7,78,U,MCU,Minor,,,512206,192762,51.62250593,-0.38051918,,,Counted,Manual count,3,50,894,2,137,1,0,0,0,0,0,1,1083
500973,810394,2024,7,123,U,MCU,Minor,,,543370,191996,51.60855231,0.06906528,,,Estimated,Estimated using AADF from previous year on this link,11,22,3027,0,267,38,4,0,0,0,0,41,3357
502459,810946,2024,6,66,U,MCU,Minor,,,507999,181072,51.51825555,-0.44485753,,,Counted,Manual count,15,5,367,3,100,5,1,2,0,0,0,8,482
502469,810950,2024,6,134,U,MCU,Minor,,,532401,170001,51.41357699,-0.09749500,,,Counted,Manual count,46,99,1519,0,187,7,9,0,0,1,0,17,1822
502476,810952,2024,6,165,U,MCU,Minor,,,527695,189362,51.58865244,-0.15812596,,,Counted,Manual count,10,9,153,0,43,0,0,0,0,0,0,0,205
502483,810953,2024,6,106,C,MCU,Minor,,,549655,176899,51.47127017,0.15334786,,,Estimated,Estimated using AADF from previous year on this link,47,139,7385,8,967,58,1,8,0,0,1,67,8566
502492,810957,2024,6,104,B212,MB,Minor,,,539721,175413,51.46045506,0.00982911,,,Counted,Manual count,299,331,6976,187,1327,65,16,3,1,0,1,85,8907
502501,810960,2024,6,124,C,MCU,Minor,,,540947,190769,51.59813787,0.03360516,,,Estimated,Estimated using AADF from previous year on this link,116,105,5383,154,744,45,4,1,0,0,0,51,6436
502509,810963,2024,6,105,U,MCU,Minor,,,540816,174009,51.44756777,0.02502230,,,Counted,Manual count,12,21,496,0,79,4,0,0,0,0,0,4,601
502516,810964,2024,6,111,C,MCU,Minor,,,508112,173840,51.45323010,-0.44544098,,,Counted,Manual count,82,409,10689,130,2437,261,64,52,59,98,302,836,14501
502526,810969,2024,6,104,U,MCU,Minor,,,539286,175244,51.45904345,0.00350517,,,Counted,Manual count,10,10,153,0,65,0,1,0,0,0,0,1,229
502533,810970,2024,6,176,U,MCU,Minor,,,540985,159067,51.31325606,0.02152973,,,Counted,Manual count,2,1,121,0,47,0,0,0,0,0,0,0,169
502542,810973,2024,6,176,C,MCU,Minor,,,548966,163364,51.34983569,0.13775407,,,Counted,Manual count,9,5,736,0,183,3,0,4,2,0,0,8,931
502553,810979,2024,6,165,C,MCU,Minor,,,532653,188422,51.57906053,-0.08695545,,,Counted,Manual count,628,338,2344,12,619,31,11,1,0,0,0,43,3356
502563,810983,2024,6,103,C,MCU,Minor,,,532851,174575,51.45457712,-0.08931395,,,Counted,Manual count,741,455,5398,342,1196,34,9,2,0,0,0,45,7434
